# n phi cont lla lc4 lc4_b
1.020000000000000284e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.305999999999999162e+00 8.672000000000000597e+00 8.798999999999999488e+00
1.040000000000000391e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.423999999999999488e+00 8.743999999999999773e+00 8.865999999999999659e+00
1.060000000000000497e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.513999999999999346e+00 8.704000000000000625e+00 8.833999999999999631e+00
1.080000000000000426e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.576999999999999957e+00 8.691000000000000725e+00 8.830000000000000071e+00
1.100000000000000355e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.497999999999999332e+00 8.682999999999999829e+00 8.827999999999999403e+00
1.120000000000000462e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.452999999999999403e+00 8.666000000000000369e+00 8.811999999999999389e+00
1.140000000000000568e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.401999999999999247e+00 8.635999999999999233e+00 8.779999999999999361e+00
1.160000000000000497e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.339999999999999858e+00 8.592999999999999972e+00 8.730999999999999872e+00
1.180000000000000426e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.265000000000000568e+00 8.537000000000000810e+00 8.664999999999999147e+00
1.200000000000000533e+01 2.059999999999998721e+01 9.862999999999999545e+00 9.173999999999999488e+00 8.474999999999999645e+00 8.585000000000000853e+00
6.000000000000000000e+00 2.079999999999998650e+01 1.006300000000000061e+01 3.204000000000000181e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000178e+00 2.079999999999998650e+01 1.006300000000000061e+01 3.411999999999999922e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000355e+00 2.079999999999998650e+01 1.006300000000000061e+01 3.623000000000000220e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000533e+00 2.079999999999998650e+01 1.006300000000000061e+01 3.842000000000000082e+00 -4.677999999999999936e+00 -4.378000000000000114e+00
6.800000000000000711e+00 2.079999999999998650e+01 1.006300000000000061e+01 4.070999999999999730e+00 -4.016000000000000014e+00 -3.716000000000000192e+00
7.000000000000000888e+00 2.079999999999998650e+01 1.006300000000000061e+01 4.317999999999999616e+00 -3.318999999999999950e+00 -3.019000000000000128e+00
7.200000000000001066e+00 2.079999999999998650e+01 1.006300000000000061e+01 4.591000000000000192e+00 -2.567000000000000171e+00 -2.266999999999999904e+00
7.400000000000001243e+00 2.079999999999998650e+01 1.006300000000000061e+01 4.903999999999999915e+00 -1.729999999999999982e+00 -1.429999999999999938e+00
7.600000000000001421e+00 2.079999999999998650e+01 1.006300000000000061e+01 5.277999999999999581e+00 -7.780000000000000249e-01 -4.779999999999999805e-01
7.800000000000001599e+00 2.079999999999998650e+01 1.006300000000000061e+01 5.743000000000000327e+00 2.919999999999999818e-01 5.919999999999999707e-01
8.000000000000001776e+00 2.079999999999998650e+01 1.006300000000000061e+01 6.315000000000000391e+00 1.199000000000000066e+00 1.499000000000000110e+00
8.200000000000002842e+00 2.079999999999998650e+01 1.006300000000000061e+01 6.687000000000000277e+00 1.643000000000000016e+00 1.943000000000000060e+00
8.400000000000002132e+00 2.079999999999998650e+01 1.006300000000000061e+01 6.950000000000000178e+00 2.031000000000000139e+00 2.330999999999999961e+00
8.600000000000001421e+00 2.079999999999998650e+01 1.006300000000000061e+01 7.203000000000000291e+00 2.975999999999999979e+00 3.275999999999999801e+00
8.800000000000002487e+00 2.079999999999998650e+01 1.006300000000000061e+01 7.508000000000000007e+00 4.991999999999999993e+00 5.274000000000000021e+00
9.000000000000003553e+00 2.079999999999998650e+01 1.006300000000000061e+01 7.862000000000000099e+00 6.142000000000000348e+00 6.232000000000000206e+00
9.200000000000002842e+00 2.079999999999998650e+01 1.006300000000000061e+01 8.186999999999999389e+00 6.358999999999999986e+00 6.511000000000000121e+00
9.400000000000002132e+00 2.079999999999998650e+01 1.006300000000000061e+01 8.490999999999999659e+00 6.618999999999999773e+00 6.834999999999999964e+00
9.600000000000003197e+00 2.079999999999998650e+01 1.006300000000000061e+01 8.782999999999999474e+00 6.889999999999999680e+00 7.144000000000000128e+00
9.800000000000004263e+00 2.079999999999998650e+01 1.006300000000000061e+01 8.987000000000000099e+00 7.407000000000000028e+00 7.687999999999999723e+00
1.000000000000000355e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.173000000000000043e+00 8.444000000000000838e+00 8.628000000000000114e+00
1.020000000000000284e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.313000000000000611e+00 8.701999999999999957e+00 8.836000000000000298e+00
1.040000000000000391e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.426000000000000156e+00 8.823999999999999844e+00 8.938000000000000611e+00
1.060000000000000497e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.551999999999999602e+00 8.888999999999999346e+00 9.000999999999999446e+00
1.080000000000000426e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.641000000000000014e+00 8.851000000000000867e+00 8.971999999999999531e+00
1.100000000000000355e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.708999999999999631e+00 8.836000000000000298e+00 8.964999999999999858e+00
1.120000000000000462e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.631000000000000227e+00 8.817000000000000171e+00 8.951000000000000512e+00
1.140000000000000568e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.567000000000000171e+00 8.801000000000000156e+00 8.935000000000000497e+00
1.160000000000000497e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.503000000000000114e+00 8.768000000000000682e+00 8.897999999999999687e+00
1.180000000000000426e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.429000000000000270e+00 8.723000000000000753e+00 8.846000000000000085e+00
1.200000000000000533e+01 2.079999999999998650e+01 1.006300000000000061e+01 9.340999999999999304e+00 8.667999999999999261e+00 8.778000000000000469e+00
6.000000000000000000e+00 2.099999999999998579e+01 1.026299999999999990e+01 3.190999999999999837e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000178e+00 2.099999999999998579e+01 1.026299999999999990e+01 3.395000000000000018e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000355e+00 2.099999999999998579e+01 1.026299999999999990e+01 3.603000000000000203e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000533e+00 2.099999999999998579e+01 1.026299999999999990e+01 3.814999999999999947e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000711e+00 2.099999999999998579e+01 1.026299999999999990e+01 4.033000000000000362e+00 -4.479000000000000092e+00 -4.179000000000000270e+00
7.000000000000000888e+00 2.099999999999998579e+01 1.026299999999999990e+01 4.262999999999999901e+00 -3.817000000000000171e+00 -3.516999999999999904e+00
7.200000000000001066e+00 2.099999999999998579e+01 1.026299999999999990e+01 4.509000000000000341e+00 -3.120000000000000107e+00 -2.819999999999999840e+00
7.400000000000001243e+00 2.099999999999998579e+01 1.026299999999999990e+01 4.782000000000000028e+00 -2.367999999999999883e+00 -2.068000000000000060e+00
7.600000000000001421e+00 2.099999999999998579e+01 1.026299999999999990e+01 5.094999999999999751e+00 -1.532000000000000028e+00 -1.231999999999999984e+00
7.800000000000001599e+00 2.099999999999998579e+01 1.026299999999999990e+01 5.469000000000000306e+00 -5.799999999999999600e-01 -2.800000000000000266e-01
8.000000000000001776e+00 2.099999999999998579e+01 1.026299999999999990e+01 5.934000000000000163e+00 4.899999999999999911e-01 7.900000000000000355e-01
8.200000000000002842e+00 2.099999999999998579e+01 1.026299999999999990e+01 6.506999999999999673e+00 1.397999999999999909e+00 1.697999999999999954e+00
8.400000000000002132e+00 2.099999999999998579e+01 1.026299999999999990e+01 6.879999999999999893e+00 1.842000000000000082e+00 2.141999999999999904e+00
8.600000000000001421e+00 2.099999999999998579e+01 1.026299999999999990e+01 7.144999999999999574e+00 2.229999999999999982e+00 2.529999999999999805e+00
8.800000000000002487e+00 2.099999999999998579e+01 1.026299999999999990e+01 7.397000000000000242e+00 3.172000000000000153e+00 3.471999999999999975e+00
9.000000000000003553e+00 2.099999999999998579e+01 1.026299999999999990e+01 7.700000000000000178e+00 5.171000000000000263e+00 5.453999999999999737e+00
9.200000000000002842e+00 2.099999999999998579e+01 1.026299999999999990e+01 8.051000000000000156e+00 6.341999999999999638e+00 6.432999999999999829e+00
9.400000000000002132e+00 2.099999999999998579e+01 1.026299999999999990e+01 8.375000000000000000e+00 6.562999999999999723e+00 6.714999999999999858e+00
9.600000000000003197e+00 2.099999999999998579e+01 1.026299999999999990e+01 8.667999999999999261e+00 6.825000000000000178e+00 7.041999999999999815e+00
9.800000000000004263e+00 2.099999999999998579e+01 1.026299999999999990e+01 8.939000000000000057e+00 7.104000000000000092e+00 7.357999999999999652e+00
1.000000000000000355e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.130000000000000782e+00 7.634000000000000341e+00 7.913999999999999702e+00
1.020000000000000284e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.301000000000000156e+00 8.631999999999999673e+00 8.797000000000000597e+00
1.040000000000000391e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.439000000000000057e+00 8.875000000000000000e+00 8.993999999999999773e+00
1.060000000000000497e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.564999999999999503e+00 8.990000000000000213e+00 9.092999999999999972e+00
1.080000000000000426e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.670999999999999375e+00 9.032999999999999474e+00 9.134999999999999787e+00
1.100000000000000355e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.759000000000000341e+00 9.000000000000000000e+00 9.112000000000000099e+00
1.120000000000000462e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.826000000000000512e+00 8.980000000000000426e+00 9.098000000000000753e+00
1.140000000000000568e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.837999999999999190e+00 8.955999999999999517e+00 9.077999999999999403e+00
1.160000000000000497e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.666999999999999815e+00 8.935000000000000497e+00 9.054000000000000270e+00
1.180000000000000426e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.592000000000000526e+00 8.896000000000000796e+00 9.012000000000000455e+00
1.200000000000000533e+01 2.099999999999998579e+01 1.026299999999999990e+01 9.503999999999999559e+00 8.849000000000000199e+00 8.955999999999999517e+00
6.000000000000000000e+00 2.119999999999998508e+01 1.046299999999999919e+01 3.177000000000000046e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000178e+00 2.119999999999998508e+01 1.046299999999999919e+01 3.379999999999999893e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000355e+00 2.119999999999998508e+01 1.046299999999999919e+01 3.584999999999999964e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000533e+00 2.119999999999998508e+01 1.046299999999999919e+01 3.791999999999999815e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000711e+00 2.119999999999998508e+01 1.046299999999999919e+01 4.003999999999999559e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000888e+00 2.119999999999998508e+01 1.046299999999999919e+01 4.222999999999999865e+00 -4.280000000000000249e+00 -3.979999999999999982e+00
7.200000000000001066e+00 2.119999999999998508e+01 1.046299999999999919e+01 4.451999999999999957e+00 -3.617999999999999883e+00 -3.318000000000000060e+00
7.400000000000001243e+00 2.119999999999998508e+01 1.046299999999999919e+01 4.698999999999999844e+00 -2.920999999999999819e+00 -2.620999999999999996e+00
7.600000000000001421e+00 2.119999999999998508e+01 1.046299999999999919e+01 4.971000000000000085e+00 -2.169000000000000039e+00 -1.868999999999999995e+00
7.800000000000001599e+00 2.119999999999998508e+01 1.046299999999999919e+01 5.285000000000000142e+00 -1.332999999999999963e+00 -1.032999999999999918e+00
8.000000000000001776e+00 2.119999999999998508e+01 1.046299999999999919e+01 5.658999999999999808e+00 -3.810000000000000053e-01 -8.100000000000000255e-02
8.200000000000002842e+00 2.119999999999998508e+01 1.046299999999999919e+01 6.123999999999999666e+00 6.889999999999999458e-01 9.889999999999999902e-01
8.400000000000002132e+00 2.119999999999998508e+01 1.046299999999999919e+01 6.697000000000000064e+00 1.596000000000000085e+00 1.895999999999999908e+00
8.600000000000001421e+00 2.119999999999998508e+01 1.046299999999999919e+01 7.070999999999999730e+00 2.040999999999999925e+00 2.341000000000000192e+00
8.800000000000002487e+00 2.119999999999998508e+01 1.046299999999999919e+01 7.338000000000000078e+00 2.428999999999999826e+00 2.729000000000000092e+00
9.000000000000003553e+00 2.119999999999998508e+01 1.046299999999999919e+01 7.591000000000000192e+00 3.367999999999999883e+00 3.668000000000000149e+00
9.200000000000002842e+00 2.119999999999998508e+01 1.046299999999999919e+01 7.889999999999999680e+00 5.352000000000000313e+00 5.636000000000000121e+00
9.400000000000002132e+00 2.119999999999998508e+01 1.046299999999999919e+01 8.237000000000000099e+00 6.543000000000000149e+00 6.634000000000000341e+00
9.600000000000003197e+00 2.119999999999998508e+01 1.046299999999999919e+01 8.557000000000000384e+00 6.766000000000000014e+00 6.918999999999999595e+00
9.800000000000004263e+00 2.119999999999998508e+01 1.046299999999999919e+01 8.833000000000000185e+00 7.032000000000000028e+00 7.250000000000000000e+00
1.000000000000000355e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.083000000000000185e+00 7.320000000000000284e+00 7.575000000000000178e+00
1.020000000000000284e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.263999999999999346e+00 7.857999999999999652e+00 8.134000000000000341e+00
1.040000000000000391e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.426000000000000156e+00 8.808999999999999275e+00 8.958999999999999631e+00
1.060000000000000497e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.550000000000000711e+00 9.035999999999999588e+00 9.144000000000000128e+00
1.080000000000000426e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.689000000000000057e+00 9.147000000000000242e+00 9.240999999999999659e+00
1.100000000000000355e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.788000000000000256e+00 9.179000000000000270e+00 9.272000000000000242e+00
1.120000000000000462e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.871999999999999886e+00 9.147999999999999687e+00 9.250000000000000000e+00
1.140000000000000568e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.925000000000000711e+00 9.122999999999999332e+00 9.228999999999999204e+00
1.160000000000000497e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.954000000000000625e+00 9.093999999999999417e+00 9.201999999999999957e+00
1.180000000000000426e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.753999999999999559e+00 9.064000000000000057e+00 9.170999999999999375e+00
1.200000000000000533e+01 2.119999999999998508e+01 1.046299999999999919e+01 9.664999999999999147e+00 9.021000000000000796e+00 9.122999999999999332e+00
6.000000000000000000e+00 2.139999999999998437e+01 1.066300000000000026e+01 3.162999999999999812e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000178e+00 2.139999999999998437e+01 1.066300000000000026e+01 3.365000000000000213e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000355e+00 2.139999999999998437e+01 1.066300000000000026e+01 3.568000000000000060e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000533e+00 2.139999999999998437e+01 1.066300000000000026e+01 3.771999999999999797e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000711e+00 2.139999999999998437e+01 1.066300000000000026e+01 3.979999999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000888e+00 2.139999999999998437e+01 1.066300000000000026e+01 4.192000000000000171e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000001066e+00 2.139999999999998437e+01 1.066300000000000026e+01 4.410000000000000142e+00 -4.081000000000000405e+00 -3.781000000000000139e+00
7.400000000000001243e+00 2.139999999999998437e+01 1.066300000000000026e+01 4.639999999999999680e+00 -3.419000000000000039e+00 -3.119000000000000217e+00
7.600000000000001421e+00 2.139999999999998437e+01 1.066300000000000026e+01 4.886000000000000121e+00 -2.721999999999999975e+00 -2.422000000000000153e+00
7.800000000000001599e+00 2.139999999999998437e+01 1.066300000000000026e+01 5.158999999999999808e+00 -1.969999999999999973e+00 -1.669999999999999929e+00
8.000000000000001776e+00 2.139999999999998437e+01 1.066300000000000026e+01 5.472000000000000419e+00 -1.133000000000000007e+00 -8.329999999999999627e-01
8.200000000000002842e+00 2.139999999999998437e+01 1.066300000000000026e+01 5.847000000000000419e+00 -1.819999999999999951e-01 1.179999999999999938e-01
8.400000000000002132e+00 2.139999999999998437e+01 1.066300000000000026e+01 6.312000000000000277e+00 8.880000000000000115e-01 1.187999999999999945e+00
8.600000000000001421e+00 2.139999999999998437e+01 1.066300000000000026e+01 6.886000000000000121e+00 1.794999999999999929e+00 2.095000000000000195e+00
8.800000000000002487e+00 2.139999999999998437e+01 1.066300000000000026e+01 7.261000000000000121e+00 2.240000000000000213e+00 2.540000000000000036e+00
9.000000000000003553e+00 2.139999999999998437e+01 1.066300000000000026e+01 7.530999999999999694e+00 2.629000000000000004e+00 2.928999999999999826e+00
9.200000000000002842e+00 2.139999999999998437e+01 1.066300000000000026e+01 7.785000000000000142e+00 3.563000000000000167e+00 3.862999999999999989e+00
9.400000000000002132e+00 2.139999999999998437e+01 1.066300000000000026e+01 8.079000000000000625e+00 5.535000000000000142e+00 5.818999999999999950e+00
9.600000000000003197e+00 2.139999999999998437e+01 1.066300000000000026e+01 8.419999999999999929e+00 6.743999999999999773e+00 6.834999999999999964e+00
9.800000000000004263e+00 2.139999999999998437e+01 1.066300000000000026e+01 8.730999999999999872e+00 6.969999999999999751e+00 7.123999999999999666e+00
1.000000000000000355e+01 2.139999999999998437e+01 1.066300000000000026e+01 8.987000000000000099e+00 7.240000000000000213e+00 7.458999999999999631e+00
1.020000000000000284e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.220000000000000639e+00 7.538999999999999702e+00 7.793999999999999595e+00
1.040000000000000391e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.394999999999999574e+00 8.070000000000000284e+00 8.342000000000000526e+00
1.060000000000000497e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.551000000000000156e+00 8.965999999999999304e+00 9.106999999999999318e+00
1.080000000000000426e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.678000000000000824e+00 9.196999999999999176e+00 9.295999999999999375e+00
1.100000000000000355e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.801999999999999602e+00 9.295999999999999375e+00 9.382999999999999119e+00
1.120000000000000462e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.894999999999999574e+00 9.320999999999999730e+00 9.406000000000000583e+00
1.140000000000000568e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.971000000000000085e+00 9.292999999999999261e+00 9.385999999999999233e+00
1.160000000000000497e+01 2.139999999999998437e+01 1.066300000000000026e+01 1.001900000000000013e+01 9.262999999999999901e+00 9.358999999999999986e+00
1.180000000000000426e+01 2.139999999999998437e+01 1.066300000000000026e+01 1.005300000000000082e+01 9.228999999999999204e+00 9.324999999999999289e+00
1.200000000000000533e+01 2.139999999999998437e+01 1.066300000000000026e+01 9.826999999999999957e+00 9.192000000000000171e+00 9.285999999999999588e+00
6.000000000000000000e+00 2.159999999999998366e+01 1.086299999999999955e+01 3.146999999999999797e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000178e+00 2.159999999999998366e+01 1.086299999999999955e+01 3.349000000000000199e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000355e+00 2.159999999999998366e+01 1.086299999999999955e+01 3.549999999999999822e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000533e+00 2.159999999999998366e+01 1.086299999999999955e+01 3.753000000000000114e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000711e+00 2.159999999999998366e+01 1.086299999999999955e+01 3.958000000000000185e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000888e+00 2.159999999999998366e+01 1.086299999999999955e+01 4.166000000000000369e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000001066e+00 2.159999999999998366e+01 1.086299999999999955e+01 4.376999999999999780e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000001243e+00 2.159999999999998366e+01 1.086299999999999955e+01 4.596000000000000085e+00 -3.880999999999999783e+00 -3.580999999999999961e+00
7.600000000000001421e+00 2.159999999999998366e+01 1.086299999999999955e+01 4.825999999999999623e+00 -3.220000000000000195e+00 -2.919999999999999929e+00
7.800000000000001599e+00 2.159999999999998366e+01 1.086299999999999955e+01 5.072000000000000064e+00 -2.523000000000000131e+00 -2.222999999999999865e+00
8.000000000000001776e+00 2.159999999999998366e+01 1.086299999999999955e+01 5.344999999999999751e+00 -1.770000000000000018e+00 -1.469999999999999973e+00
8.200000000000002842e+00 2.159999999999998366e+01 1.086299999999999955e+01 5.658000000000000362e+00 -9.340000000000000524e-01 -6.340000000000000080e-01
8.400000000000002132e+00 2.159999999999998366e+01 1.086299999999999955e+01 6.033000000000000362e+00 1.700000000000000122e-02 3.170000000000000040e-01
8.600000000000001421e+00 2.159999999999998366e+01 1.086299999999999955e+01 6.498000000000000220e+00 1.086999999999999966e+00 1.387000000000000011e+00
8.800000000000002487e+00 2.159999999999998366e+01 1.086299999999999955e+01 7.073000000000000398e+00 1.995000000000000107e+00 2.294999999999999929e+00
9.000000000000003553e+00 2.159999999999998366e+01 1.086299999999999955e+01 7.450000000000000178e+00 2.439999999999999947e+00 2.740000000000000213e+00
9.200000000000002842e+00 2.159999999999998366e+01 1.086299999999999955e+01 7.722000000000000419e+00 2.827999999999999847e+00 3.128000000000000114e+00
9.400000000000002132e+00 2.159999999999998366e+01 1.086299999999999955e+01 7.977000000000000313e+00 3.758000000000000007e+00 4.057000000000000384e+00
9.600000000000003197e+00 2.159999999999998366e+01 1.086299999999999955e+01 8.266000000000000014e+00 5.716999999999999638e+00 6.001999999999999780e+00
9.800000000000004263e+00 2.159999999999998366e+01 1.086299999999999955e+01 8.598000000000000753e+00 6.945000000000000284e+00 7.035999999999999588e+00
1.000000000000000355e+01 2.159999999999998366e+01 1.086299999999999955e+01 8.894000000000000128e+00 7.174000000000000377e+00 7.328000000000000291e+00
1.020000000000000284e+01 2.159999999999998366e+01 1.086299999999999955e+01 9.132999999999999119e+00 7.448999999999999844e+00 7.668999999999999595e+00
1.040000000000000391e+01 2.159999999999998366e+01 1.086299999999999955e+01 9.351000000000000867e+00 7.761000000000000121e+00 8.016000000000000014e+00
1.060000000000000497e+01 2.159999999999998366e+01 1.086299999999999955e+01 9.509000000000000341e+00 8.268000000000000682e+00 8.534000000000000696e+00
1.080000000000000426e+01 2.159999999999998366e+01 1.086299999999999955e+01 9.664999999999999147e+00 9.095000000000000639e+00 9.231999999999999318e+00
1.100000000000000355e+01 2.159999999999998366e+01 1.086299999999999955e+01 9.800000000000000711e+00 9.346999999999999531e+00 9.439999999999999503e+00
1.120000000000000462e+01 2.159999999999998366e+01 1.086299999999999955e+01 9.912000000000000810e+00 9.441000000000000725e+00 9.521000000000000796e+00
1.140000000000000568e+01 2.159999999999998366e+01 1.086299999999999955e+01 9.994999999999999218e+00 9.460000000000000853e+00 9.538999999999999702e+00
1.160000000000000497e+01 2.159999999999998366e+01 1.086299999999999955e+01 1.005599999999999916e+01 9.435000000000000497e+00 9.519999999999999574e+00
1.180000000000000426e+01 2.159999999999998366e+01 1.086299999999999955e+01 1.011400000000000077e+01 9.401999999999999247e+00 9.487999999999999545e+00
1.200000000000000533e+01 2.159999999999998366e+01 1.086299999999999955e+01 1.013100000000000023e+01 9.362999999999999545e+00 9.448000000000000398e+00
6.000000000000000000e+00 2.179999999999998295e+01 1.106300000000000061e+01 3.130999999999999783e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.200000000000000178e+00 2.179999999999998295e+01 1.106300000000000061e+01 3.330999999999999961e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.400000000000000355e+00 2.179999999999998295e+01 1.106300000000000061e+01 3.532999999999999918e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.600000000000000533e+00 2.179999999999998295e+01 1.106300000000000061e+01 3.733999999999999986e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.800000000000000711e+00 2.179999999999998295e+01 1.106300000000000061e+01 3.936999999999999833e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000888e+00 2.179999999999998295e+01 1.106300000000000061e+01 4.142000000000000348e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.200000000000001066e+00 2.179999999999998295e+01 1.106300000000000061e+01 4.349999999999999645e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.400000000000001243e+00 2.179999999999998295e+01 1.106300000000000061e+01 4.560999999999999943e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.600000000000001421e+00 2.179999999999998295e+01 1.106300000000000061e+01 4.780000000000000249e+00 -3.681999999999999940e+00 -3.382000000000000117e+00
7.800000000000001599e+00 2.179999999999998295e+01 1.106300000000000061e+01 5.009999999999999787e+00 -3.020000000000000018e+00 -2.720000000000000195e+00
8.000000000000001776e+00 2.179999999999998295e+01 1.106300000000000061e+01 5.256000000000000227e+00 -2.322999999999999954e+00 -2.023000000000000131e+00
8.200000000000002842e+00 2.179999999999998295e+01 1.106300000000000061e+01 5.528999999999999915e+00 -1.570999999999999952e+00 -1.270999999999999908e+00
8.400000000000002132e+00 2.179999999999998295e+01 1.106300000000000061e+01 5.842999999999999972e+00 -7.349999999999999867e-01 -4.349999999999999978e-01
8.600000000000001421e+00 2.179999999999998295e+01 1.106300000000000061e+01 6.216999999999999638e+00 2.159999999999999976e-01 5.160000000000000142e-01
8.800000000000002487e+00 2.179999999999998295e+01 1.106300000000000061e+01 6.682999999999999829e+00 1.286000000000000032e+00 1.586000000000000076e+00
9.000000000000003553e+00 2.179999999999998295e+01 1.106300000000000061e+01 7.259000000000000341e+00 2.193999999999999950e+00 2.494000000000000217e+00
9.200000000000002842e+00 2.179999999999998295e+01 1.106300000000000061e+01 7.637999999999999901e+00 2.638999999999999790e+00 2.939000000000000057e+00
9.400000000000002132e+00 2.179999999999998295e+01 1.106300000000000061e+01 7.911999999999999922e+00 3.025999999999999801e+00 3.326000000000000068e+00
9.600000000000003197e+00 2.179999999999998295e+01 1.106300000000000061e+01 8.169000000000000483e+00 3.951000000000000068e+00 4.251000000000000334e+00
9.800000000000004263e+00 2.179999999999998295e+01 1.106300000000000061e+01 8.451000000000000512e+00 5.894000000000000128e+00 6.179999999999999716e+00
1.000000000000000355e+01 2.179999999999998295e+01 1.106300000000000061e+01 8.769999999999999574e+00 7.144999999999999574e+00 7.235999999999999766e+00
1.020000000000000284e+01 2.179999999999998295e+01 1.106300000000000061e+01 9.045999999999999375e+00 7.378000000000000114e+00 7.533999999999999808e+00
1.040000000000000391e+01 2.179999999999998295e+01 1.106300000000000061e+01 9.271000000000000796e+00 7.658999999999999808e+00 7.879999999999999893e+00
1.060000000000000497e+01 2.179999999999998295e+01 1.106300000000000061e+01 9.477999999999999758e+00 7.983999999999999986e+00 8.237999999999999545e+00
1.080000000000000426e+01 2.179999999999998295e+01 1.106300000000000061e+01 9.643000000000000682e+00 8.461000000000000298e+00 8.720000000000000639e+00
1.100000000000000355e+01 2.179999999999998295e+01 1.106300000000000061e+01 9.794000000000000483e+00 9.189000000000000057e+00 9.335000000000000853e+00
1.120000000000000462e+01 2.179999999999998295e+01 1.106300000000000061e+01 9.914999999999999147e+00 9.487000000000000099e+00 9.576999999999999957e+00
1.140000000000000568e+01 2.179999999999998295e+01 1.106300000000000061e+01 1.001299999999999990e+01 9.580000000000000071e+00 9.656000000000000583e+00
